id,agentURL,price,addr,daftURL,longitude,latitude
108,https://www.daft.ie/dublin/estate-agents/swords/fingalletting/,"€1,800 Per month","Swords Road, Malahide, Co Dublin, Malahide, Co. Dublin",http://www.daft.ie/dublin/apartments-for-rent/malahide/swords-road-malahide-co-dublin-malahide-dublin-1890646/,-6.189261,53.45158
109,NULL,"€2,025 Per month","Leona Honeypark, Dun Laoghaire, Co. Dublin",http://www.daft.ie/dublin/apartments-for-rent/dun-laoghaire/leona-honeypark-dun-laoghaire-dublin-1895752/,-6.144577,53.279831
110,https://www.daft.ie/dublin/estate-agents/ballsbridge/lansdownepartnership/,"€2,600 Per month","Cabinteely Green, Cabinteely, Dublin 18",http://www.daft.ie/dublin/houses-for-rent/cabinteely/cabinteely-green-cabinteely-dublin-1895411/,-6.151069,53.267379
111,https://www.daft.ie/kildare/estate-agents/kilcock/marymoore/,"€2,080 Per month","Castlegate Way, Lucan, Co. Dublin",http://www.daft.ie/dublin/apartments-for-rent/lucan/castlegate-way-lucan-dublin-1893528/,-6.455398,53.338079
112,https://www.daft.ie/dublin/estate-agents/rathmines/hermanwhite/,"€1,950 Per month","Apartment 134 Seamount, Blackrock, Co. Dublin",http://www.daft.ie/dublin/apartments-for-rent/blackrock/apartment-134-seamount-blackrock-dublin-1840897/,-6.203133,53.307135
113,https://www.daft.ie/dublin/estate-agents/dublin-2/finchley/,"€2,600 Per month","Milltown Hall, Mount Saint Annes, Milltown Road, Milltown, Dublin 6",http://www.daft.ie/dublin/apartments-for-rent/milltown/milltown-hall-mount-saint-annes-milltown-road-milltown-dublin-1893322/,-6.250004,53.313809
114,https://www.daft.ie/dublin/estate-agents/ranelagh/oreganconsulting/,"€2,300 Per month","Herbert Park Lane, Ballsbridge, Dublin 4",http://www.daft.ie/dublin/apartments-for-rent/ballsbridge/herbert-park-lane-ballsbridge-dublin-1890292/,-6.231475,53.327342
115,https://www.daft.ie/dublin/estate-agents/ranelagh/oreganconsulting/,"€2,450 Per month","Sion Hill, Blackrock, Co. Dublin",http://www.daft.ie/dublin/houses-for-rent/blackrock/sion-hill-blackrock-dublin-1893289/,-6.180141,53.29973
116,https://www.daft.ie/dublin/estate-agents/ranelagh/oreganconsulting/,"€3,224 Per month","Howth Lodge, Claremont Road, Howth, Dublin 13",http://www.daft.ie/dublin/apartments-for-rent/howth/howth-lodge-claremont-road-howth-dublin-1893285/,-6.086769,53.391594
117,NULL,€270 Per week,"Coolamber Park, Knocklyon, Dublin 16",http://www.daft.ie/dublin/apartments-for-rent/knocklyon/coolamber-park-knocklyon-dublin-1891524/,-6.3142,53.287012
118,https://www.daft.ie/dublin/estate-agents/dublin-8/martinpropertyconsultants/,"€1,700 Per month","North Circular Road, Phibsborough, Dublin 7",http://www.daft.ie/dublin/apartments-for-rent/phibsborough/north-circular-road-phibsborough-dublin-1806668/,-6.273275,53.360907
119,https://www.daft.ie/dublin/estate-agents/donnybrook/eoinoneill/,"€2,541 Per month","Booterstown Wood, Booterstown Avenue, Booterstown, Co. Dublin",http://www.daft.ie/dublin/apartments-for-rent/booterstown/booterstown-wood-booterstown-avenue-booterstown-dublin-1888826/,-6.20442,53.299206
120,https://www.daft.ie/dublin/estate-agents/donnybrook/eoinoneill/,"€2,150 Per month","Jervis Park Apartments, Jervis Street, Dublin 1",http://www.daft.ie/dublin/apartments-for-rent/dublin-1/jervis-park-apartments-jervis-street-dublin-1-dublin-1895475/,-6.266763,53.349583
121,NULL,"€2,350 Per month","104 Cubes 3, Beacon South Quarter, Sandyford, Dublin 18",http://www.daft.ie/dublin/apartments-for-rent/sandyford/104-cubes-3-beacon-south-quarter-sandyford-dublin-1873781/,-6.21693,53.276881
122,https://www.daft.ie/dublin/estate-agents/dun-laoghaire/sflettingsstillorgan/,"€2,200 Per month","Robin Hill Sandyford Road, Sandyford, Dublin 18",http://www.daft.ie/dublin/apartments-for-rent/sandyford/robin-hill-sandyford-road-sandyford-dublin-1896166/,-6.228646,53.275916
123,https://www.daft.ie/dublin/estate-agents/dun-laoghaire/sflettingsstillorgan/,"€2,950 Per month","Brewery Road, Stillorgan, Co. Dublin",http://www.daft.ie/dublin/houses-for-rent/stillorgan/brewery-road-stillorgan-dublin-1895107/,-6.198297,53.278005
124,https://www.daft.ie/dublin/estate-agents/dun-laoghaire/sflettingsstillorgan/,"€7,950 Per month","Kilmore Avenue, Killiney, Co. Dublin",http://www.daft.ie/dublin/houses-for-rent/killiney/kilmore-avenue-killiney-dublin-1894407/,-6.113881,53.258473
125,https://www.daft.ie/dublin/estate-agents/dublin-2/hlea/,"€3,700 Per month","19 Lanesville, Monkstown Avenue, Co Dublin, Monkstown, Co. Dublin",http://www.daft.ie/dublin/houses-for-rent/monkstown/19-lanesville-monkstown-avenue-co-dublin-monkstown-dublin-1896581/,-6.155071,53.285917
126,https://www.daft.ie/dublin/estate-agents/dublin-2/hlea/,"€2,600 Per month","Farmleigh Close, Castleknock, Dublin 15",http://www.daft.ie/dublin/houses-for-rent/castleknock/farmleigh-close-castleknock-dublin-1890668/,-6.36186,53.36826
127,NULL,"€2,400 Per month","Quartiere Bloom, Lower Ormond Quay, Dublin 1",http://www.daft.ie/dublin/apartments-for-rent/dublin-1/quartiere-bloom-lower-ormond-quay-dublin-1-dublin-1894924/,-6.265013,53.346374
128,https://www.daft.ie/dublin/estate-agents/dublin-2/newcityestates/,€525 Per week,"Sussex Terrace, Donnybrook, Dublin 4",http://www.daft.ie/dublin/studio-apartments-for-rent/donnybrook/sussex-terrace-donnybrook-dublin-1706840/,-6.251607,53.331552
129,https://www.daft.ie/dublin/estate-agents/dublin-2/newcityestates/,"€3,000 Per month","Foxrock Mount, Foxrock Park, Dublin 18, Foxrock, Dublin 18",http://www.daft.ie/dublin/houses-for-rent/foxrock/foxrock-mount-foxrock-park-dublin-18-foxrock-dublin-1890066/,-6.17677,53.275778
130,https://www.daft.ie/dublin/estate-agents/dublin-2/quinnagnew/,"€3,000 Per month","Apartment 4, 88 Sandymount Road, Sandymount, Dublin 4",http://www.daft.ie/dublin/apartments-for-rent/sandymount/apartment-4-88-sandymount-road-sandymount-dublin-1888624/,-6.215853,53.332861
131,https://www.daft.ie/dublin/estate-agents/foxrock/propertyrentals/,"€2,150 Per month","Heathfield Monkstown Road, Monkstown, Co. Dublin",http://www.daft.ie/dublin/houses-for-rent/monkstown/heathfield-monkstown-road-monkstown-dublin-1882474/,-6.156912,53.293199
132,https://www.daft.ie/dublin/estate-agents/raheny/prlettingsolutions/,"€3,900 Per month","Lissadel House Bissetts Strand Malahide Estuary, Malahide, Co. Dublin",http://www.daft.ie/dublin/houses-for-rent/malahide/lissadel-house-bissetts-strand-malahide-estuary-malahide-dublin-1890627/,-6.156918,53.4505
133,https://www.daft.ie/dublin/estate-agents/raheny/prlettingsolutions/,"€4,900 Per month","Malahide Village Hanlons Lane, Malahide, Co. Dublin",http://www.daft.ie/dublin/houses-for-rent/malahide/malahide-village-hanlons-lane-malahide-dublin-1894653/,-6.160438,53.451147
134,NULL,"€2,200 Per month","82 Trimbleston, Goatstown Rd, Dublin 14, Goatstown, Dublin 14",http://www.daft.ie/dublin/apartments-for-rent/goatstown/82-trimbleston-goatstown-rd-dublin-14-goatstown-dublin-1891402/,-6.23324,53.295138
135,NULL,"€2,500 Per month","Lansdowne Lodge, Ballsbridge, Dublin 4",http://www.daft.ie/dublin/apartments-for-rent/ballsbridge/lansdowne-lodge-ballsbridge-dublin-1892876/,-6.231885,53.334788
136,NULL,"€2,000 Per month","Bertram Court, Dublin 8",http://www.daft.ie/dublin/apartments-for-rent/dublin-8/bertram-court-dublin-8-dublin-1896345/,-6.291058,53.337518
137,NULL,€470 Per week,"Aungier St, Dublin 2",http://www.daft.ie/dublin/apartments-for-rent/dublin-2/aungier-st-dublin-2-dublin-1891856/,-6.265887,53.338619
138,NULL,"€2,250 Per month","Apt 162 Winter Garden, Dublin 2",http://www.daft.ie/dublin/apartments-for-rent/dublin-2/apt-162-winter-garden-dublin-2-dublin-1895923/,-6.243666,53.343383
139,https://www.daft.ie/dublin/estate-agents/mount-merrion/eddempsey/,"€2,850 Per month","Donnybrook Manor, Dublin 4",http://www.daft.ie/dublin/houses-for-rent/dublin-4/donnybrook-manor-dublin-4-dublin-1897630/,-6.238328,53.320579
140,https://www.daft.ie/dublin/estate-agents/tyrrelstown/mcpeake/,"€5,800 Per month","Pembroke Road, Ballsbridge, Dublin 4",http://www.daft.ie/dublin/houses-for-rent/ballsbridge/pembroke-road-ballsbridge-dublin-1894867/,-6.238668,53.332459
141,NULL,"€1,950 Per month","Sussex Road 2, Ballsbridge, Dublin 4",http://www.daft.ie/dublin/apartments-for-rent/ballsbridge/sussex-road-2-ballsbridge-dublin-1896255/,-6.251338,53.330967
142,https://www.daft.ie/dublin/estate-agents/kimmage/doranestates/,"€2,200 Per month","Eustace Court, Cualanor, Dun Laoghaire, Co. Dublin",http://www.daft.ie/dublin/apartments-for-rent/dun-laoghaire/eustace-court-cualanor-dun-laoghaire-dublin-1878830/,-6.141917,53.286762
143,https://www.daft.ie/dublin/estate-agents/kimmage/doranestates/,"€2,200 Per month","Castle Lawns, Kilgobbin Wood, Sandyford, Dublin 18",http://www.daft.ie/dublin/apartments-for-rent/sandyford/castle-lawns-kilgobbin-wood-sandyford-dublin-1893677/,-6.208822,53.261276
144,https://www.daft.ie/dublin/estate-agents/kimmage/doranestates/,"€1,850 Per month","Greenville Court, Stradbrook Road, Blackrock, Co. Dublin",http://www.daft.ie/dublin/apartments-for-rent/blackrock/greenville-court-stradbrook-road-blackrock-dublin-1890704/,-6.167405,53.294021
145,NULL,"€2,200 Per month","Victoria Road, Clontarf, Dublin 3",http://www.daft.ie/dublin/houses-for-rent/clontarf/victoria-road-clontarf-dublin-1895840/,-6.211759,53.362808
146,https://www.daft.ie/dublin/estate-agents/ranelagh/galvinproperty/,"€4,950 Per month","Shrewsbury Square Penthouse, Ballsbridge, Dublin 4",http://www.daft.ie/dublin/apartments-for-rent/ballsbridge/shrewsbury-square-penthouse-ballsbridge-dublin-1871416/,-6.221053,53.327033
147,NULL,"€4,250 Per month","Birnam Upper Adelaide Road Glenageary Co. Dublin, Glenageary, Co. Dublin",http://www.daft.ie/dublin/houses-for-rent/glenageary/birnam-upper-adelaide-road-glenageary-co-dublin-glenageary-dublin-1892931/,-6.127791,53.279098
148,https://www.daft.ie/dublin/estate-agents/dublin-4/lisney_leeson_st/,"€3,500 Per month","Waterloo Place, Ballsbridge, Dublin 4",http://www.daft.ie/dublin/houses-for-rent/ballsbridge/waterloo-place-ballsbridge-dublin-1890782/,-6.231359,53.329766
149,https://www.daft.ie/dublin/estate-agents/dublin-4/lisney_leeson_st/,"€2,750 Per month","Monaloe Avenue, Blackrock, Co. Dublin",http://www.daft.ie/dublin/houses-for-rent/blackrock/monaloe-avenue-blackrock-dublin-1889666/,-6.153283,53.266972
150,https://www.daft.ie/dublin/estate-agents/dublin-4/lisney_leeson_st/,"€2,600 Per month","Newtownsmith, Sandycove, Co. Dublin",http://www.daft.ie/dublin/apartments-for-rent/sandycove/newtownsmith-sandycove-dublin-1889920/,-6.124704,53.288808
151,NULL,"€1,550 Per month","Sussex Road, Ballsbridge, Dublin 4",http://www.daft.ie/dublin/studio-apartments-for-rent/ballsbridge/sussex-road-ballsbridge-dublin-1892729/,-6.250874,53.330687
152,https://www.daft.ie/dublin/estate-agents/mount-merrion/eddempsey/,"€3,650 Per month","Cairnfort, Enniskerry Road, Stepaside, Dublin 18",http://www.daft.ie/dublin/houses-for-rent/stepaside/cairnfort-enniskerry-road-stepaside-dublin-1892055/,-6.20609,53.249568
153,https://www.daft.ie/dublin/estate-agents/rathmines/dnggillespielowe/,"€2,000 Per month","Corn Exchange, Poolbeg Street, Dublin 2",http://www.daft.ie/dublin/apartments-for-rent/dublin-2/corn-exchange-poolbeg-street-dublin-2-dublin-1884648/,-6.256626,53.346935
154,NULL,"€2,500 Per month","Beechwood Avenue Lower, Ranelagh, Dublin 6",http://www.daft.ie/dublin/apartments-for-rent/ranelagh/beechwood-avenue-lower-ranelagh-dublin-1891424/,-6.253602,53.324179
155,/agent.daft?id=10744&p=wpvypwpr,€500 Per week,"Patrick Street Street, Christchurch, Dublin 8",http://www.daft.ie/dublin/apartments-for-rent/christchurch/patrick-street-street-christchurch-dublin-1850205/,-6.272326,53.340721
156,NULL,"€1,800 Per month","3 Mounttown Villas, Lower Mounttown Road, Dunlaoi, Dun Laoghaire, Co. Dublin",http://www.daft.ie/dublin/apartments-for-rent/dun-laoghaire/3-mounttown-villas-lower-mounttown-road-dunlaoi-dun-laoghaire-dublin-1895915/,-6.142997,53.286353
157,https://www.daft.ie/dublin/estate-agents/lucan/daltonco/,"€2,900 Per month","Shelbourne Park, Dublin 4",http://www.daft.ie/dublin/apartments-for-rent/dublin-4/shelbourne-park-dublin-4-dublin-1889204/,-6.232107,53.340003
158,NULL,"€1,425 Per month","Grosvenor Square, Rathmines, Dublin 6",http://www.daft.ie/dublin/apartments-for-rent/rathmines/grosvenor-square-rathmines-dublin-1892372/,-6.272836,53.323788
159,https://www.daft.ie/dublin/estate-agents/goatstown/murphymullangoatstown/,"€1,800 Per month","Apt 22 Belarmine Square, Stepaside, Dublin 18",http://www.daft.ie/dublin/apartments-for-rent/stepaside/apt-22-belarmine-square-stepaside-dublin-1892255/,-6.219673,53.259181
160,https://www.daft.ie/dublin/estate-agents/goatstown/murphymullangoatstown/,"€2,250 Per month","Brookvale Downs, Rathfarnham, Dublin 14",http://www.daft.ie/dublin/houses-for-rent/rathfarnham/brookvale-downs-rathfarnham-dublin-1895793/,-6.284828,53.303584
161,NULL,"€1,950 Per month","23 The Crescent, Carrickmines Manor, Carrickmines, Dublin 18",http://www.daft.ie/dublin/apartments-for-rent/carrickmines/23-the-crescent-carrickmines-manor-carrickmines-dublin-1896614/,-6.177462,53.248099
162,https://www.daft.ie/dublin/estate-agents/clondalkin/OBrienSwaine/,"€1,600 Per month","Waterville Terrace, Blanchardstown, Dublin 15",http://www.daft.ie/dublin/apartments-for-rent/blanchardstown/waterville-terrace-blanchardstown-dublin-1874609/,-6.373627,53.392328
163,NULL,"€1,750 Per month","49 Sydney Parade Avenue, Dublin 4",http://www.daft.ie/dublin/apartments-for-rent/dublin-4/49-sydney-parade-avenue-dublin-4-dublin-1897179/,-6.209344,53.322678
164,https://www.daft.ie/dublin/estate-agents/sutton/sherryfitzgeraldlettingssutton/,"€2,200 Per month","Island View, Malahide, Co. Dublin",http://www.daft.ie/dublin/houses-for-rent/malahide/island-view-malahide-dublin-1890115/,-6.140738,53.448055
165,https://www.daft.ie/dublin/estate-agents/sutton/sherryfitzgeraldlettingssutton/,"€3,500 Per month","Castleway, Kinsealy Lane, Malahide, Co. Dublin",http://www.daft.ie/dublin/houses-for-rent/malahide/castleway-kinsealy-lane-malahide-dublin-1879912/,-6.165381,53.435775
166,https://www.daft.ie/dublin/estate-agents/malahide/murphymoore/,"€2,750 Per month","The Meadow, Robswall, Malahide, Co. Dublin",http://www.daft.ie/dublin/apartments-for-rent/malahide/the-meadow-robswall-malahide-dublin-1892557/,-6.136757,53.442767
167,https://www.daft.ie/dublin/estate-agents/malahide/murphymoore/,"€3,500 Per month","7 Marina Village, Malahide, Co. Dublin, Malahide, Co. Dublin",http://www.daft.ie/dublin/houses-for-rent/malahide/7-marina-village-malahide-co-dublin-malahide-dublin-1894829/,-6.154673,53.453133
168,https://www.daft.ie/dublin/estate-agents/blanchardstown/allianceauctioneers/,"€1,850 Per month","Summerfield Grove, Clonsilla, Dublin 15",http://www.daft.ie/dublin/houses-for-rent/clonsilla/summerfield-grove-clonsilla-dublin-1896542/,-6.388504,53.388048
169,NULL,"€2,400 Per month","Patrick Street, Dublin 8",http://www.daft.ie/dublin/apartments-for-rent/dublin-8/patrick-street-dublin-8-dublin-1896253/,-6.272488,53.340095
170,NULL,"€8,500 Per month","Marine Parade, Sandycove, Sandycove, Co. Dublin",http://www.daft.ie/dublin/houses-for-rent/sandycove/marine-parade-sandycove-sandycove-dublin-1895035/,-6.120205,53.28762
171,NULL,"€3,000 Per month","53 Pembroke Road, Ballsbridge, Dublin 4",http://www.daft.ie/dublin/flats-for-rent/ballsbridge/53-pembroke-road-ballsbridge-dublin-1897014/,-6.231359,53.329766
172,NULL,"€7,500 Per month","Ailesbury Road, Merrion, Dublin 4",http://www.daft.ie/dublin/apartments-for-rent/merrion/ailesbury-road-merrion-dublin-1892619/,-6.21896,53.320205
173,NULL,"€3,700 Per month","Blooms Court, 47A Upper Clanbrassil Street, Dublin, Dublin 8",http://www.daft.ie/dublin/houses-for-rent/dublin-8/blooms-court-47a-upper-clanbrassil-street-dublin-dublin-8-dublin-1892232/,-6.274589,53.33082
174,NULL,"€2,800 Per month","Lindsay House, Patrick Street, Dublin 8, Christchurch, Dublin 8",http://www.daft.ie/dublin/apartments-for-rent/christchurch/lindsay-house-patrick-street-dublin-8-christchurch-dublin-1894272/,-6.272507,53.340105
175,https://www.daft.ie/dublin/estate-agents/ballsbridge/embassyestates/,"€2,700 Per month","Herbert Park Lane, Ballsbridge, Dublin 4",http://www.daft.ie/dublin/apartments-for-rent/ballsbridge/herbert-park-lane-ballsbridge-dublin-1892939/,-6.232216,53.32665
176,NULL,"€2,900 Per month","Apartment, Donnybrook Castle, Donnybrook, Dublin 4",http://www.daft.ie/dublin/apartments-for-rent/donnybrook/apartment-donnybrook-castle-donnybrook-dublin-1872271/,-6.231212,53.31653
177,NULL,"€2,050 Per month","The Richmond, Smithfield, Dublin 7",http://www.daft.ie/dublin/apartments-for-rent/smithfield/the-richmond-smithfield-dublin-1894922/,-6.277781,53.350718
178,NULL,"€2,500 Per month","24 Milltown Hall, Mt St Annes, Milltown, Dublin 6",http://www.daft.ie/dublin/apartments-for-rent/milltown/24-milltown-hall-mt-st-annes-milltown-dublin-1892108/,-6.392756,53.283382
179,NULL,"€2,500 Per month","Richmond Hall, Mount St Annes, Milltown, Dublin 6",http://www.daft.ie/dublin/apartments-for-rent/milltown/richmond-hall-mount-st-annes-milltown-dublin-1892364/,-6.245401,53.316127
180,NULL,"€3,500 Per month","170 Beechwood Court, Stillorgan, Co. Dublin",http://www.daft.ie/dublin/apartments-for-rent/stillorgan/170-beechwood-court-stillorgan-dublin-1890976/,-6.19711,53.285315
181,https://www.daft.ie/dublin/estate-agents/dublin-2/scandik/,€650 Per week,"Alexandra Walk, Dublin 2",http://www.daft.ie/dublin/apartments-for-rent/dublin-2/alexandra-walk-dublin-2-dublin-1892333/,-6.267546,53.339968
182,https://www.daft.ie/dublin/estate-agents/dublin-2/scandik/,€800 Per week,"Alexandra Walk, Dublin 2",http://www.daft.ie/dublin/apartments-for-rent/dublin-2/alexandra-walk-dublin-2-dublin-1891998/,-6.267901,53.33986
183,NULL,"€1,600 Per month","Herberton Drive, Crumlin, Dublin 12",http://www.daft.ie/dublin/apartments-for-rent/crumlin/herberton-drive-crumlin-dublin-1896420/,148.905655,-6.791934
184,NULL,"€1,800 Per month","28 Leinster Square, Rathmines, Dublin 6",http://www.daft.ie/dublin/apartments-for-rent/rathmines/28-leinster-square-rathmines-dublin-1891255/,-6.266863,53.323246
185,NULL,"€1,999 Per month","Sunbury Gardens, Rathmines, Dublin 6",http://www.daft.ie/dublin/apartments-for-rent/rathmines/sunbury-gardens-rathmines-dublin-1896548/,-6.26344,53.312023
186,https://www.daft.ie/dublin/estate-agents/lucan/shannonhomes/,"€2,100 Per month","St Raphaela'S Road, Off Upper Kilmacud Road, Stillorgan, Co. Dublin",http://www.daft.ie/dublin/apartments-for-rent/stillorgan/st-raphaelas-road-off-upper-kilmacud-road-stillorgan-dublin-1869258/,-6.204547,53.283747
